EmployeeID,Age,Attrition,DailyRate,DistanceFromHome,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,Shift,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Maternity,Department_Neurology,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Administrative,JobRole_Nurse,JobRole_Other,JobRole_Therapist,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
1607390,58,No,147,23,4,94,3,3,4,10312.0,3465,1.0,12,3,4,1.0,28.5,3.0,2,20.5,10.0,7.5,6.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1842764,19,Yes,528,22,4,50,3,1,3,1675.0,26820,1.0,19,3,4,0.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1
1176986,22,No,594,2,3,100,3,1,4,2523.0,19299,0.0,14,3,3,1.0,3.0,2.0,3,2.0,1.0,2.0,1.0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0
1835832,49,No,470,20,3,96,3,2,1,6567.0,5549,1.0,14,3,3,0.0,16.0,2.0,2,15.0,11.0,5.0,11.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1450885,43,No,957,28,2,72,4,1,3,4739.0,16090,4.0,12,3,4,0.0,18.0,2.0,3,3.0,2.0,1.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1810635,50,No,809,12,3,77,3,3,4,9208.0,6645,4.0,11,3,4,0.0,16.0,3.0,3,2.0,2.0,2.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1810242,31,Yes,542,20,2,71,1,2,3,4559.0,24788,3.0,11,3,3,1.0,4.0,2.0,3,2.0,2.0,2.0,2.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
1148129,41,No,802,9,3,96,3,3,3,8189.0,21196,3.0,13,3,3,1.0,12.0,2.0,3,9.0,7.0,0.0,7.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1085450,26,No,1355,25,3,61,3,1,3,2942.0,8916,1.0,23,3,4,1.0,8.0,3.0,3,8.0,7.0,5.0,7.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
1699939,36,No,216,6,2,84,3,2,2,4941.0,2819,6.0,20,3,4,2.0,7.0,0.5,3,3.0,2.0,0.0,1.0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1612623,51,Yes,1150,8,1,53,1,3,4,10650.0,25150,2.0,15,3,4,0.0,18.0,2.0,3,4.0,2.0,0.0,3.0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
1069811,39,No,1329,4,4,47,2,2,3,5902.0,14590,4.0,14,3,3,1.0,17.0,1.0,4,15.0,11.0,5.0,9.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1717795,25,No,959,28,1,41,2,2,3,8639.0,24835,2.0,18,3,4,0.0,6.0,3.0,3,2.0,2.0,2.0,2.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1341925,30,No,1240,9,3,48,3,2,4,6347.0,13982,0.0,19,3,4,0.0,12.0,2.0,1,11.0,9.0,4.0,7.0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
1113668,32,Yes,1033,9,1,41,3,1,1,4200.0,10224,7.0,22,3,1,0.0,10.0,2.0,4,5.0,4.0,0.0,4.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1164932,45,No,1316,29,3,83,3,1,4,3452.0,9752,5.0,13,3,2,0.0,9.0,2.0,2,6.0,5.0,0.0,3.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
1328110,38,No,364,3,4,32,3,2,3,4317.0,2302,3.0,20,3,2,0.0,19.0,2.0,3,3.0,2.0,2.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1744823,30,No,438,18,1,75,3,1,3,2632.0,23910,1.0,14,3,3,0.0,5.0,4.0,2,5.0,4.0,0.0,4.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1431031,32,No,689,9,4,35,1,2,4,4668.0,22812,0.0,17,3,4,2.5,9.0,2.0,4,8.0,7.0,0.0,7.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1587864,30,No,201,5,4,84,3,1,1,3204.0,10415,5.0,14,3,4,1.0,8.0,3.0,3,3.0,2.0,2.0,2.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1577226,30,No,1427,2,2,35,2,1,4,2720.0,11162,0.0,13,3,4,0.0,6.0,3.0,3,5.0,3.0,1.0,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1162762,41,No,857,10,4,91,2,4,1,16558.25,12888,4.0,13,3,2,1.0,21.0,2.0,2,7.0,6.0,7.0,7.0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
1035340,41,No,933,9,3,94,3,1,1,2238.0,6961,2.0,21,3,4,1.0,7.0,2.0,3,5.0,0.0,1.0,4.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1529493,19,No,1181,3,2,79,3,1,2,1483.0,16102,1.0,14,3,4,0.0,1.0,3.0,3,1.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1789511,40,No,1395,26,2,54,3,2,2,5605.0,8504,1.0,11,3,1,1.0,20.0,2.0,3,20.0,7.0,2.0,13.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1047751,35,No,662,1,3,94,3,3,2,7295.0,11439,1.0,13,3,1,2.0,10.0,3.0,3,10.0,8.0,0.0,6.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1057195,53,No,1436,6,2,34,3,2,3,2306.0,16047,2.0,20,3,4,1.0,13.0,3.0,1,7.0,7.0,4.0,5.0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1682385,45,No,194,9,2,60,3,2,2,2348.0,10901,8.0,18,3,3,1.0,20.0,2.0,1,17.0,9.0,0.0,14.5,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1314990,32,No,967,8,2,43,3,3,4,8998.0,15589,1.0,14,3,4,0.0,9.0,2.0,3,9.0,8.0,3.0,7.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1157784,29,No,1496,1,4,41,3,2,3,4319.0,26283,1.0,13,3,1,1.0,10.0,1.0,3,10.0,7.0,0.0,9.0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
1819484,51,No,1169,7,2,34,2,2,3,6132.0,13983,2.0,17,3,3,0.0,10.0,2.0,3,1.0,0.0,0.0,0.0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1172011,58,No,1145,9,2,75,2,1,2,3346.0,11873,4.0,20,3,2,1.0,9.0,3.0,2,1.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1562685,40,No,630,4,3,67,2,3,4,10855.0,8552,7.0,11,3,1,1.0,15.0,2.0,2,12.0,11.0,2.0,11.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1404919,34,No,303,2,3,75,3,1,3,2231.0,11314,6.0,18,3,4,1.0,6.0,3.0,3,4.0,3.0,1.0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
1751538,22,No,1256,19,3,80,3,1,4,2323.0,11992,1.0,24,3,1,2.0,2.0,4.5,3,2.0,2.0,2.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1883822,27,No,691,9,4,57,3,1,2,2024.0,5970,6.0,18,3,4,1.0,6.0,1.0,1,2.0,2.0,2.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1460812,28,No,440,21,3,42,3,1,4,2713.0,6672,1.0,11,3,3,1.0,5.0,2.0,1,5.0,2.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
1303708,57,No,334,24,3,83,4,3,4,9439.0,23402,3.0,16,3,2,1.0,12.0,2.0,1,5.0,3.0,1.0,4.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
1224013,27,Yes,1450,3,3,79,2,1,3,2566.0,25326,1.0,15,3,4,1.0,1.0,2.0,2,1.0,1.0,0.0,1.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1495862,50,No,1452,11,3,53,3,5,2,16558.25,17053,3.0,15,3,2,0.0,21.0,4.5,3,5.0,4.0,4.0,4.0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
1379450,41,No,465,14,1,56,3,1,3,2451.0,4609,4.0,12,3,1,1.0,13.0,2.0,3,9.0,8.0,1.0,8.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1138977,30,No,1339,5,2,41,3,3,4,9419.0,8053,2.0,12,3,3,1.0,12.0,2.0,3,10.0,9.0,7.0,4.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1726077,38,No,702,1,1,59,2,2,4,8686.0,12930,4.0,22,3,3,0.0,12.0,2.0,4,8.0,3.0,0.0,7.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1101855,32,No,120,6,3,43,3,1,3,3038.0,12430,3.0,20,3,1,0.0,8.0,2.0,3,5.0,4.0,1.0,4.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1715001,27,No,1157,17,3,51,3,1,2,3058.0,13364,0.0,16,3,4,1.0,6.0,3.0,2,5.0,2.0,1.0,1.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1820041,19,Yes,602,1,3,100,1,1,1,2325.0,20989,0.0,21,3,1,0.0,1.0,4.5,4,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1540435,36,No,1480,3,4,30,3,1,2,2088.0,15062,4.0,12,3,3,0.0,13.0,3.0,2,8.0,7.0,7.0,2.0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
1340085,30,No,111,9,3,66,3,2,1,3072.0,11012,1.0,11,3,3,2.0,12.0,4.0,3,12.0,9.0,6.0,10.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1319352,45,No,1268,4,3,30,3,2,1,5006.0,6319,4.0,11,3,1,1.0,9.0,3.0,4,5.0,4.0,0.0,3.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1722423,56,No,713,8,3,67,3,1,1,4257.0,13939,4.0,18,3,3,1.0,19.0,3.0,3,2.0,2.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1853558,33,No,134,2,3,90,3,1,4,2500.0,10515,0.0,14,3,1,0.0,4.0,2.0,4,3.0,1.0,0.0,2.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1517594,19,Yes,303,2,2,47,2,1,4,1102.0,9241,1.0,22,3,3,0.0,1.0,3.0,2,1.0,0.0,1.0,0.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1700841,46,No,526,1,2,92,3,3,1,10453.0,2137,1.0,25,3,3,2.5,24.0,2.0,3,20.5,13.0,7.5,7.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1665761,38,No,1380,9,3,75,3,1,4,2288.0,6319,1.0,12,3,3,0.0,2.0,3.0,3,2.0,2.0,2.0,1.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1224843,31,No,140,12,3,95,3,1,4,3929.0,6984,8.0,23,3,3,1.0,7.0,0.5,3,4.0,2.0,0.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
1739412,34,No,629,27,4,95,3,1,2,2311.0,5711,2.0,15,3,4,0.0,9.0,3.0,3,3.0,2.0,1.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1190255,41,Yes,1356,20,2,70,3,1,2,3140.0,21728,1.0,22,3,4,0.0,4.0,4.5,2,4.0,3.0,0.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1820323,50,No,328,1,3,86,2,1,3,3690.0,3425,2.0,15,3,4,1.0,5.0,2.0,2,3.0,2.0,0.0,2.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1477195,53,No,1084,13,4,57,4,2,1,4450.0,26250,1.0,11,3,3,2.0,5.0,3.0,3,4.0,2.0,1.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1383313,33,No,931,14,4,72,3,1,2,2756.0,4673,1.0,13,3,4,1.0,8.0,4.5,3,8.0,7.0,1.0,6.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1385477,40,No,989,4,4,46,3,5,3,16558.25,6499,1.0,14,3,2,1.0,21.0,2.0,3,20.0,8.0,7.5,9.0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1060337,55,No,692,14,3,61,4,5,2,16558.25,13339,8.0,11,3,4,0.0,28.5,3.0,3,20.5,14.5,2.0,14.5,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
1180048,34,No,1069,2,4,45,2,2,3,9547.0,14074,1.0,17,3,3,0.0,10.0,2.0,2,10.0,9.0,1.0,9.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1730525,51,No,313,3,4,98,3,4,2,13734.0,7192,3.0,18,3,3,0.0,21.0,4.5,3,7.0,7.0,1.0,0.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1173311,52,No,699,1,3,65,2,5,3,16558.25,5678,0.0,14,3,1,1.0,28.5,4.5,3,20.5,14.5,7.5,9.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1155351,27,No,894,9,4,99,3,1,2,2279.0,11781,1.0,16,3,4,0.0,7.0,2.0,2,7.0,7.0,0.0,3.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1409777,35,Yes,556,23,2,50,2,2,3,5916.0,15497,3.0,13,3,1,0.0,8.0,1.0,3,1.0,0.0,0.0,1.0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1
1175384,43,No,1344,7,4,37,4,1,4,2089.0,5228,4.0,14,3,4,2.5,7.0,3.0,4,5.0,4.0,2.0,2.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1447981,45,No,1195,2,1,65,2,4,4,16558.25,20462,8.5,23,3,4,1.0,22.0,1.0,3,20.0,8.0,7.5,8.0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1643490,37,No,290,21,2,65,4,1,1,3564.0,22977,1.0,12,3,1,1.0,8.0,3.0,2,8.0,7.0,1.0,7.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1132287,35,No,138,2,2,37,3,2,2,4425.0,15986,5.0,11,3,4,0.0,10.0,4.5,3,6.0,2.0,1.0,2.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1238447,42,No,926,21,3,36,3,2,3,5265.0,16439,2.0,16,3,2,1.0,11.0,4.5,3,5.0,3.0,0.0,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1314186,38,No,1261,2,4,88,3,2,3,6553.0,7259,8.5,14,3,2,0.0,14.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1416095,38,No,1084,29,4,54,3,2,4,6261.0,4185,3.0,18,3,1,1.0,9.0,3.0,1,7.0,7.0,1.0,7.0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0
1572943,27,No,472,1,3,60,2,2,1,4298.0,9679,5.0,19,3,3,1.0,6.0,1.0,3,2.0,2.0,2.0,0.0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0
1285655,49,No,1002,18,4,92,3,2,4,6804.0,23793,1.0,15,3,1,2.0,7.0,0.5,3,7.0,7.0,1.0,7.0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
1620253,34,No,878,10,4,43,3,1,3,3815.0,5972,1.0,17,3,4,1.0,5.0,4.0,4,5.0,3.0,2.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
1224749,40,No,905,19,3,99,3,2,4,2741.0,16523,8.0,15,3,3,1.0,15.0,2.0,4,7.0,2.0,3.0,7.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1056367,38,Yes,1180,29,2,70,3,2,1,6673.0,11354,7.0,19,3,2,0.0,17.0,2.0,3,1.0,0.0,0.0,0.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1446715,29,No,121,27,2,35,3,3,4,7639.0,24525,1.0,22,3,4,2.5,10.0,3.0,2,10.0,4.0,1.0,9.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1872375,22,No,1136,5,4,60,4,1,2,2328.0,12392,1.0,16,3,1,1.0,4.0,2.0,2,4.0,2.0,2.0,2.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
1251693,36,No,635,18,2,73,3,1,4,2153.0,7703,1.0,13,3,1,0.0,8.0,2.0,3,8.0,1.0,1.0,7.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1474327,40,No,1151,9,4,63,2,2,4,4876.0,14242,8.5,14,3,4,1.0,5.0,4.5,1,3.0,2.0,0.0,2.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
1721417,46,No,644,1,4,97,3,3,1,9396.0,12368,7.0,16,3,3,1.0,17.0,3.0,3,4.0,2.0,0.0,3.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1723897,32,No,1045,4,4,32,1,3,4,10400.0,25812,1.0,11,3,3,0.0,14.0,2.0,2,14.0,8.0,7.5,8.0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
1847119,30,No,829,1,3,88,2,3,3,8474.0,20925,1.0,22,3,3,0.0,12.0,2.0,3,11.0,8.0,5.0,8.0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
1213142,27,No,1242,20,4,90,3,2,3,9981.0,12916,1.0,14,3,4,0.0,7.0,2.0,3,7.0,7.0,0.0,7.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1155192,51,No,1469,8,2,81,2,3,2,12490.0,15736,5.0,16,3,4,2.0,16.0,4.5,1,10.0,9.0,4.0,7.0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
1806025,30,Yes,1005,3,4,88,3,1,1,2657.0,8556,5.0,11,3,3,0.0,8.0,4.5,3,5.0,2.0,0.0,4.0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1
1296063,41,No,896,6,4,75,3,3,4,13591.0,14674,3.0,18,3,3,0.0,16.0,3.0,3,1.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1
1502689,30,Yes,334,26,3,52,2,2,1,6696.0,22967,5.0,15,3,3,0.0,9.0,4.5,2,6.0,3.0,0.0,1.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1849547,29,No,992,1,3,85,3,1,3,2058.0,19757,0.0,14,3,4,0.0,7.0,1.0,2,6.0,2.0,1.0,5.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0
1715116,45,No,1052,6,4,57,2,3,4,8865.0,16840,6.0,12,3,4,0.0,23.0,2.0,3,19.0,7.0,7.5,8.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1088447,54,No,1147,3,4,52,3,2,1,5940.0,17011,2.0,14,3,4,1.0,16.0,4.0,3,6.0,2.0,0.0,5.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
1408349,36,No,1396,5,4,62,3,2,2,5914.0,9945,8.0,16,3,4,0.0,16.0,3.0,4,13.0,11.0,3.0,7.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
1291194,33,No,147,4,3,47,2,1,2,2622.0,13248,6.0,21,3,4,0.0,7.0,3.0,3,3.0,2.0,1.0,1.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1699240,37,No,663,11,2,47,3,3,4,12185.0,10056,1.0,14,3,3,2.5,10.0,1.0,3,10.0,8.0,0.0,7.0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
1059303,38,No,119,3,1,76,3,3,3,10609.0,9647,0.0,12,3,3,2.0,17.0,4.5,2,16.0,10.0,5.0,13.0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1530760,31,No,979,1,3,90,1,2,3,4345.0,4381,0.0,12,3,4,1.0,6.0,2.0,3,5.0,4.0,1.0,4.0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
1187985,59,No,142,3,3,70,2,1,4,2177.0,8456,3.0,17,3,1,1.0,7.0,4.5,3,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
1721312,37,No,319,4,1,41,3,1,4,2793.0,2539,4.0,17,3,3,1.0,13.0,2.0,3,9.0,8.0,5.0,8.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1129392,29,No,1413,1,2,42,3,3,4,7918.0,6599,1.0,14,3,4,1.0,11.0,4.5,3,11.0,10.0,4.0,1.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1278690,35,No,944,1,3,92,3,3,3,8789.0,9096,1.0,14,3,1,0.0,10.0,3.0,4,10.0,7.0,0.0,8.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1118323,29,Yes,896,18,3,86,2,1,4,2389.0,14961,1.0,13,3,3,0.0,4.0,3.0,2,4.0,3.0,0.0,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1
1709918,52,No,1323,2,3,89,2,1,4,3212.0,3300,7.0,15,3,2,0.0,6.0,3.0,2,2.0,2.0,2.0,2.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1470356,42,No,532,4,3,58,3,5,4,16558.25,4933,1.0,11,3,4,0.0,22.0,3.0,3,20.5,14.5,7.5,14.5,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0
1128374,59,No,818,6,2,52,3,1,3,2267.0,25657,8.0,17,3,4,0.0,7.0,2.0,2,2.0,2.0,2.0,2.0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
1508741,50,No,854,1,4,68,3,5,4,16558.25,24118,3.0,11,3,3,1.0,28.5,3.0,2,7.0,0.0,0.0,6.0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1598911,33,Yes,813,14,3,58,3,1,4,2436.0,22149,5.0,13,3,3,1.0,8.0,2.0,1,5.0,4.0,0.0,4.0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1177110,43,No,1034,16,4,80,3,4,4,16064.0,7744,5.0,22,3,3,1.0,22.0,3.0,3,17.0,13.0,1.0,9.0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1
1484656,33,Yes,465,2,1,39,3,1,1,2707.0,21509,7.0,20,3,1,0.0,13.0,3.0,4,9.0,7.0,1.0,7.0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1693414,52,No,771,2,1,79,2,5,3,16558.25,21030,1.0,18,3,4,0.0,28.5,2.0,4,20.5,7.0,7.5,12.0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
1806233,32,No,1401,4,3,56,3,1,2,3931.0,20990,2.0,11,3,1,1.0,6.0,4.5,3,4.0,3.0,1.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1127107,32,Yes,515,1,4,62,2,1,3,3730.0,9571,0.0,14,3,4,0.0,4.0,2.0,1,3.0,2.0,1.0,2.0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1548210,39,No,1431,1,3,96,3,1,3,2232.0,15417,7.0,14,3,3,2.5,7.0,1.0,3,3.0,2.0,1.0,2.0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1857248,32,No,976,26,3,100,3,2,4,4465.0,12069,0.0,18,3,1,0.0,4.0,2.0,3,3.0,2.0,2.0,2.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
1491722,41,No,1411,19,3,36,3,2,1,3072.0,19877,2.0,16,3,1,2.0,17.0,2.0,2,1.0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
1548175,40,No,1300,24,1,62,3,2,4,3319.0,24447,1.0,17,3,1,2.0,9.0,3.0,3,9.0,8.0,4.0,7.0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
1197716,45,No,252,1,3,70,4,5,4,16558.25,15970,0.0,11,3,3,1.0,25.0,2.0,3,20.5,0.0,1.0,7.0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0
1275604,31,No,1327,3,2,73,3,3,3,13675.0,13523,8.5,12,3,1,1.0,9.0,3.0,3,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1632856,33,No,832,5,3,63,2,1,4,2911.0,14776,1.0,13,3,3,1.0,2.0,2.0,2,2.0,2.0,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1874724,34,No,470,2,4,84,2,2,1,5957.0,23687,6.0,13,3,2,1.0,13.0,3.0,3,11.0,9.0,5.0,9.0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1133458,37,No,1017,1,3,83,2,1,1,3920.0,18697,2.0,14,3,1,1.0,17.0,2.0,2,3.0,1.0,0.0,2.0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1213490,45,No,1199,7,1,77,4,2,3,6434.0,5118,4.0,17,3,4,1.0,9.0,1.0,3,3.0,2.0,0.0,2.0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
1440072,37,No,504,10,1,61,3,3,3,10048.0,22573,6.0,11,3,2,2.0,17.0,4.5,3,1.0,0.0,0.0,0.0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1492815,39,No,505,2,3,64,3,3,3,10938.0,6420,0.0,25,3,4,0.0,20.0,1.0,3,19.0,6.0,7.5,8.0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
1322829,29,No,665,15,3,60,3,1,4,2340.0,22673,1.0,19,3,1,0.0,6.0,1.0,3,6.0,5.0,1.0,5.0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1453272,42,No,916,17,4,82,4,2,1,6545.0,23016,3.0,13,3,3,0.0,10.0,1.0,3,3.0,2.0,0.0,2.0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1
1234458,29,No,1247,20,4,45,3,2,4,6931.0,10732,2.0,14,3,4,1.0,10.0,2.0,3,3.0,2.0,0.0,2.0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
1336242,25,No,685,1,1,62,3,2,3,4898.0,7505,0.0,12,3,4,2.0,5.0,3.0,3,4.0,2.0,1.0,2.0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
